dataset,seed,method,category,source,gmean,sensitivity,specificity,precision,f1,f05,f2,mcc,triad_score,balanced_accuracy,ap,auc,feature_count,features,alpha,n_positive,n_negative,fn,fp,cost_ratio_fn_to_fp,normalized_cost
3year.arff,3,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6295445865352893,0.4429530201342282,0.8947368421052632,0.1727748691099476,0.2485875706214689,0.1967799642218247,0.3374233128834356,0.2195954522336285,0.443158186457074,0.6688449311197457,0.2340205021223808,0.7934754906125223,,,,149.0,3002.0,83.0,316.0,20.0,0.3303243062520896
3year.arff,3,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6473144197694002,0.5704697986577181,0.734510326449034,0.0963718820861678,0.1648884578079534,0.1155833559967364,0.2875507442489851,0.1441844668520194,0.3923885683379389,0.652490062553376,0.1160651495081488,0.7170387526883644,,,,149.0,3002.0,64.0,796.9999999999999,20.0,0.3472082915412905
3year.arff,3,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7426969169717667,0.6241610738255033,0.8837441705529647,0.2104072398190045,0.3147208121827411,0.2425665101721439,0.4479768786127168,0.3104313246792992,0.5553024549363623,0.7539526221892341,0.3922587678352206,0.8276372798447569,,,,149.0,3002.0,56.0,348.9999999999999,20.0,0.24557004346372452
3year.arff,3,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6202769577619713,0.5167785234899329,0.7445036642238507,0.0912322274881516,0.1550855991943605,0.1092198581560283,0.2673611111111111,0.125231407387517,0.3638827927653867,0.6306410938568918,0.0953008885769115,0.7041837879892153,12.0,12.0,,149.0,3002.0,72.0,767.0000000000001,20.0,0.3689401537947175
3year.arff,3,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6247034270802592,0.5369127516778524,0.7268487674883412,0.0888888888888888,0.1525262154432793,0.1066951186983195,0.267379679144385,0.1239369805882262,0.3643478653886263,0.6318807595830968,0.1070682233797833,0.6609776927238664,,,,149.0,3002.0,69.0,819.9999999999999,20.0,0.36776997659645605
3year.arff,3,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6409577104743561,0.5570469798657718,0.737508327781479,0.0952927669345579,0.1627450980392157,0.1142306633636113,0.2828902522154056,0.1397940959773517,0.3858180374026481,0.6472776538236253,0.0968562406747524,0.6949885758487631,10.0,10.0,,149.0,3002.0,66.0,788.0,20.0,0.352390504847877
3year.arff,3,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6335800339300911,0.5234899328859061,0.7668221185876083,0.1002570694087403,0.1682847896440129,0.1195952161913523,0.2838427947598253,0.1428975804170055,0.3856641589430424,0.6451560257367572,0.0937062106321608,0.6928334130713752,21.0,21.0,,149.0,3002.0,71.0,699.9999999999999,20.0,0.35439652290203943
3year.arff,3,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.750874187042394,0.6442953020134228,0.8750832778147901,0.2038216560509554,0.3096774193548387,0.2361042793900639,0.4498594189315839,0.3091752083333076,0.5586155281618015,0.7596892899141064,0.3944570521406252,0.8249321481428489,9.0,9.0,,149.0,3002.0,53.00000000000001,375.00000000000006,20.0,0.2398863256435975
3year.arff,3,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7410108113695852,0.6040268456375839,0.9090606262491672,0.2479338842975206,0.3515625,0.2810743285446596,0.4692387904066736,0.3411066541441691,0.5721542041175056,0.7565437359433755,0.3931627491193531,0.8145632218342134,,9.0,,149.0,3002.0,59.0,273.00000000000017,20.0,0.24289535272484122
3year.arff,3,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7510647158927182,0.6375838926174496,0.8847435043304464,0.2154195011337868,0.3220338983050847,0.2483010977522216,0.4580520732883317,0.3195489125117523,0.5648901749553543,0.761163698473948,0.3928245331463554,0.7973833998810638,12.0,12.0,,149.0,3002.0,54.00000000000001,346.00000000000006,20.0,0.23838181210297563
3year.arff,3,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7691473923123427,0.6510067114093959,0.9087275149900068,0.261455525606469,0.3730769230769231,0.2969993876301286,0.5015511892450879,0.3686132899449783,0.60190790127582,0.7798671131997013,0.5140712924777006,0.8763531247624625,4.0,4.0,0.05,149.0,3002.0,52.00000000000001,273.99999999999955,20.0,0.21965897693079234
3year.arff,3,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6019209220262143,0.4899328859060403,0.7395069953364424,0.0853801169590643,0.1454183266932271,0.1022695432894368,0.2515506547208821,0.1095212490515075,0.3410822261129256,0.6147199406212414,0.0888348618527378,0.6829842744657924,9.0,9.0,,149.0,3002.0,75.99999999999999,782.0,20.0,0.38482113005683716
3year.arff,3,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7070040190888229,0.6442953020134228,0.7758161225849434,0.1248374512353706,0.2091503267973856,0.1488372093023255,0.3516483516483517,0.2076007516841136,0.4699203243922941,0.7100557122991831,0.2092484117555093,0.7832842981636403,,,,149.0,3002.0,53.00000000000001,673.0,20.0,0.28970244065529926
3year.arff,3,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6113626147012554,0.4832214765100671,0.7734843437708194,0.0957446808510638,0.1598224195338513,0.1140323091542603,0.2670623145400593,0.1278233364711047,0.3628573865758666,0.6283529101404433,0.0972068732413781,0.7009655755223586,10.0,10.0,,149.0,3002.0,77.0,680.0000000000001,20.0,0.3711133400200602
3year.arff,4,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.609648818555353,0.4832214765100671,0.7691538974017322,0.0941176470588235,0.1575492341356674,0.1121844811467746,0.2645113886847905,0.1249336753182176,0.3594289022147083,0.6261876869558997,0.1409031700605189,0.6753148907439783,26.0,26.0,,149.0,3002.0,77.0,692.9999999999999,20.0,0.37328652624540287
3year.arff,4,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6915897254122324,0.610738255033557,0.7831445702864757,0.1226415094339622,0.2042648709315375,0.1459736926531921,0.3400597907324365,0.1970358128986988,0.4550726604451628,0.6969414126600164,0.1547080527763762,0.7724022910900563,,,,149.0,3002.0,58.0,651.0000000000001,20.0,0.3027415580073554
3year.arff,4,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7297103740150178,0.6442953020134228,0.8264490339773485,0.1555915721231766,0.2506527415143603,0.1834161253343523,0.3957131079967024,0.2517895456439898,0.511814884395191,0.7353721679953856,0.256085746251106,0.8173398942092296,,,,149.0,3002.0,53.00000000000001,520.9999999999999,20.0,0.2642928786359077
3year.arff,4,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5814031995412098,0.4026845637583892,0.8394403730846103,0.1107011070110701,0.1736613603473227,0.1294777729823047,0.2636203866432337,0.1361762328515123,0.3583868369163041,0.6210624684214998,0.1141438088797485,0.7307030212520512,,,,149.0,3002.0,89.00000000000001,481.99999999999994,20.0,0.3781344032096289
3year.arff,4,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5577886263648599,0.3154362416107382,0.986342438374417,0.5340909090909091,0.3966244725738396,0.469061876247505,0.3435672514619883,0.3887516078344218,0.4945427457420589,0.6508893399925777,0.405949629782416,0.8415374090650974,,,,149.0,3002.0,102.00000000000001,41.00000000000004,20.0,0.34787696422601144
3year.arff,4,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.4997529000547899,0.2885906040268456,0.8654230512991339,0.0961968680089485,0.1442953020134228,0.1109963861641714,0.2061361457334611,0.0936915883071137,0.2860248385484887,0.5770068276629898,0.0886039399301988,0.6512168621366518,8.0,8.0,,149.0,3002.0,106.00000000000001,404.00000000000006,20.0,0.42193246405884327
3year.arff,4,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6007088772095066,0.4295302013422818,0.8401065956029313,0.1176470588235294,0.1847041847041847,0.1376344086021505,0.2807017543859649,0.1514285180551646,0.3794709990588136,0.6348183984726066,0.1624361723559485,0.6927976427348211,,,,149.0,3002.0,85.00000000000001,480.00000000000017,20.0,0.36442661317285197
3year.arff,4,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5280814473812295,0.3154362416107382,0.8840772818121253,0.1189873417721519,0.1727941176470588,0.1359167148640833,0.2371342078708375,0.1278888440996137,0.3291633655005094,0.5997567617114318,0.1070381354781545,0.6644049380949613,26.0,26.0,,149.0,3002.0,102.00000000000001,347.99999999999983,20.0,0.399197592778335
3year.arff,4,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5216989399092682,0.3557046979865771,0.7651565622918055,0.0699208443271767,0.1168687982359426,0.0833071361207167,0.1957163958641063,0.0600177409347112,0.2537307974138626,0.5604306301391914,0.0707266377969466,0.5913484969751708,26.0,26.0,,149.0,3002.0,96.00000000000001,704.9999999999999,20.0,0.43881644934804415
3year.arff,4,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6060739113958032,0.3758389261744966,0.977348434377082,0.4516129032258064,0.4102564102564102,0.4341085271317829,0.3888888888888889,0.3855552119150738,0.5212498217746104,0.6765936802757893,0.4064043406811584,0.8451144427205128,14.0,14.0,,149.0,3002.0,93.00000000000001,67.99999999999994,20.0,0.32230023403543967
3year.arff,4,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5635009117927189,0.3221476510067114,0.985676215856096,0.5274725274725275,0.4,0.4678362573099415,0.3493449781659388,0.3901389925953578,0.4985050185625779,0.6539119334314036,0.4060291970253404,0.8454251975193272,,14.0,,149.0,3002.0,101.0,42.99999999999982,20.0,0.34486793714476766
3year.arff,4,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6872671358121463,0.5033557046979866,0.9383744170552965,0.2884615384615384,0.3667481662591687,0.3153910849453322,0.4380841121495327,0.3407569899798525,0.5439579258656049,0.7208650608766416,0.4008476927438778,0.8131871816998958,10.0,10.0,,149.0,3002.0,73.99999999999999,185.00000000000006,20.0,0.2783350050150451
3year.arff,4,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7276240453270041,0.5503355704697986,0.9620253164556962,0.4183673469387755,0.4753623188405797,0.4394426580921757,0.5176767676767676,0.4502644597852016,0.6200507700634638,0.7561804434627475,0.4768046858837627,0.856961131058042,6.0,6.0,0.05,149.0,3002.0,67.0,113.99999999999994,20.0,0.2430625208960214
3year.arff,4,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.61425199224196,0.4832214765100671,0.7808127914723517,0.0986301369863013,0.1638225255972696,0.1173020527859237,0.2714932126696832,0.1328311551041495,0.368692552953839,0.6320171339912094,0.124567171878367,0.7018698943433683,21.0,21.0,,149.0,3002.0,77.0,658.0000000000001,20.0,0.36743564025409564
3year.arff,4,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.703793481172978,0.6308724832214765,0.785143237841439,0.1271989174560216,0.2117117117117117,0.1513687600644122,0.352059925093633,0.2083998250183487,0.4690969507448128,0.7080078605314577,0.2227562487292066,0.7786799851553103,,,,149.0,3002.0,55.0,645.0,20.0,0.2917084587094617
3year.arff,4,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5623690597387838,0.3892617449664429,0.8124583610926049,0.0933977455716586,0.1506493506493506,0.1101405241169768,0.238290879211175,0.1076320483203891,0.3240869032074372,0.6008600530295239,0.0984074781765222,0.6863053266502421,13.0,13.0,,149.0,3002.0,91.00000000000001,563.0,20.0,0.39836175192243395
3year.arff,5,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6616188431275671,0.5906040268456376,0.7411725516322452,0.1017341040462427,0.1735700197238658,0.1219174286505957,0.3011635865845311,0.1577967431997431,0.4103029021952964,0.6658882892389414,0.1116997952740126,0.7157353710501724,13.0,13.0,,149.0,3002.0,60.99999999999999,777.0,20.0,0.3338348378468739
3year.arff,5,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6883560116761066,0.6375838926174496,0.7431712191872085,0.1096997690531177,0.1871921182266009,0.1314696927760863,0.3248974008207934,0.1810265074293137,0.4410178123418888,0.6903775559023291,0.1228421947504579,0.7500994862485413,,,,149.0,3002.0,54.00000000000001,771.0,20.0,0.30942828485456375
3year.arff,5,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7249861060976759,0.6577181208053692,0.7991339107261826,0.1398002853067047,0.2305882352941176,0.1659329495428378,0.3777949113338473,0.2331481573732124,0.4967033833725272,0.7284260157657758,0.1823935916455607,0.802676291868061,,,,149.0,3002.0,50.99999999999999,603.0,20.0,0.2713139418254764
3year.arff,5,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6251953090557745,0.4899328859060403,0.7978014656895404,0.1073529411764705,0.1761158021712907,0.1272220285813872,0.2860501567398119,0.1484565497524604,0.3871479181051555,0.6438671757977903,0.115502181208339,0.7243280765842907,,,,149.0,3002.0,75.99999999999999,606.9999999999999,20.0,0.35556670010030084
3year.arff,5,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7025280705409641,0.5771812080536913,0.8550966022651566,0.165067178502879,0.2567164179104477,0.1925660546350201,0.3849597135183527,0.2469816485762749,0.4958275829066697,0.716138905159424,0.3256808734440197,0.8163338534936442,,,,149.0,3002.0,62.99999999999999,434.9999999999999,20.0,0.2833500501504513
3year.arff,5,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6253258163756503,0.4899328859060403,0.7981345769487008,0.1075110456553755,0.1763285024154589,0.1273996509598604,0.2862745098039215,0.1487077372501287,0.3874200513123848,0.6440337314273705,0.1148850012988497,0.7272265916681944,4.0,4.0,,149.0,3002.0,75.99999999999999,606.0000000000001,20.0,0.3553995319291207
3year.arff,5,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.624417062899693,0.5369127516778524,0.72618254497002,0.0886917960088691,0.1522359657469077,0.1064679265371306,0.2670226969292389,0.1235416979461961,0.3638488696625691,0.6315476483239362,0.1076701124235947,0.6828043049600043,,,,149.0,3002.0,69.0,822.0,20.0,0.36810431293881646
3year.arff,5,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6746618338600989,0.6174496644295302,0.7371752165223184,0.1044267877412031,0.1786407766990291,0.1252382248842907,0.3114421123899797,0.1677130273517321,0.4242088204575294,0.6773124404759243,0.1138766058702498,0.7203698652799699,9.0,9.0,,149.0,3002.0,57.0,789.0000000000001,20.0,0.32246740220661985
3year.arff,5,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6511831191617449,0.5637583892617449,0.7521652231845436,0.1014492753623188,0.1719549641760491,0.1213522103438312,0.2949438202247191,0.1523494152299942,0.4012505921300346,0.6579618062231443,0.0970046308319693,0.7058158095944985,7.0,7.0,,149.0,3002.0,65.0,744.0000000000001,20.0,0.3416917418923437
3year.arff,5,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7106563439694059,0.6040268456375839,0.8361092604930047,0.1546391752577319,0.2462380300957592,0.1816713766653209,0.3820033955857385,0.2407364936212308,0.4953974138467579,0.7200680530652943,0.3188923434888902,0.785290790479725,27.0,27.0,,149.0,3002.0,59.0,491.99999999999983,20.0,0.27950518221330656
3year.arff,5,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6562650338820082,0.4563758389261745,0.9437041972018654,0.2869198312236287,0.3523316062176165,0.3099361896080219,0.4081632653061224,0.3219781585124021,0.5176008502119998,0.7000400180640199,0.3233422331699156,0.7880965262531914,,27.0,,149.0,3002.0,81.0,169.00000000000014,20.0,0.29906385824139087
3year.arff,5,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6933637741386771,0.5637583892617449,0.8527648234510327,0.1596958174904943,0.2488888888888888,0.1864181091877496,0.374331550802139,0.237071944425353,0.4848426529516643,0.7082616063563888,0.3077887106774618,0.7843428765610397,6.0,6.0,,149.0,3002.0,65.0,441.99999999999994,20.0,0.2912069541959211
3year.arff,5,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7253529746205729,0.5503355704697986,0.956029313790806,0.3831775700934579,0.4517906336088154,0.4079601990049751,0.5061728395061729,0.4271724135372203,0.6079959183987261,0.7531824421303024,0.4995936552469667,0.8605985271563924,15.0,15.0,0.05,149.0,3002.0,67.0,132.0000000000003,20.0,0.24607154797726516
3year.arff,5,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6607160196324631,0.5973154362416108,0.7308461025982678,0.0992196209587513,0.1701720841300191,0.119079475515119,0.2980576021433355,0.1543522555951745,0.4069248555295541,0.6640807694199393,0.1250938406564242,0.7261825449700199,10.0,10.0,,149.0,3002.0,59.99999999999999,808.0000000000001,20.0,0.33567368772985623
3year.arff,5,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6703167992322264,0.5503355704697986,0.8164556962025317,0.1295418641390205,0.2097186700767263,0.1529280119358448,0.3336045565500407,0.1943066869305802,0.4436249717563906,0.6833956333361652,0.1457449646470162,0.7639984976458647,,,,149.0,3002.0,67.0,550.9999999999999,20.0,0.316115011701772
3year.arff,5,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6801551703227511,0.6241610738255033,0.7411725516322452,0.1068965517241379,0.1825318940137389,0.1281344723064205,0.3171896316507503,0.1734466259337863,0.4313143966275115,0.6826668127288742,0.1182218423079275,0.7465202169470913,12.0,12.0,,149.0,3002.0,56.0,777.0,20.0,0.3171180207288532
3year.arff,6,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6441048597031253,0.5302013422818792,0.7824783477681546,0.1079234972677595,0.1793416572077185,0.1283717907052323,0.2974397590361445,0.1571537238112582,0.4024815183276237,0.6563398450250169,0.1240437959841239,0.7134885467853646,28.0,28.0,,149.0,3002.0,70.0,652.9999999999999,20.0,0.34319625543296556
3year.arff,6,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6879255429270367,0.5637583892617449,0.8394403730846103,0.1484098939929328,0.2349650349650349,0.1740571902196436,0.3614457831325301,0.2229354736304899,0.4725205308930194,0.7015993811731775,0.1991492059689697,0.7905915072278435,,,,149.0,3002.0,65.0,481.99999999999994,20.0,0.2978936810431294
3year.arff,6,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6764356603673406,0.5100671140939598,0.8970686209193871,0.1974025974025974,0.2846441947565543,0.2249851983422143,0.3873598369011213,0.2638646723323604,0.4942478012001625,0.7035678675066734,0.1961010177169546,0.8137438575625198,,,,149.0,3002.0,73.0,308.9999999999999,20.0,0.29572049481778667
3year.arff,6,ExtraTrees_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6441413034885358,0.4966442953020134,0.8354430379746836,0.130281690140845,0.206415620641562,0.1528294093349855,0.3178694158075601,0.1833641450824934,0.4237329512168235,0.6660436666383485,0.1319980135614923,0.7553566078989846,,,,149.0,3002.0,75.00000000000001,493.99999999999994,20.0,0.33333333333333337
3year.arff,6,HistGB,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.708501288247652,0.5436241610738255,0.9233844103930712,0.2604501607717042,0.3521739130434783,0.2907394113424264,0.4465270121278941,0.3323410328971825,0.5504971622790732,0.7335042857334484,0.4257749323646109,0.859413634758036,,,,149.0,3002.0,68.0,230.00000000000034,20.0,0.26579739217652965
3year.arff,6,INGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6660642604981112,0.5906040268456376,0.751165889407062,0.1053892215568862,0.1788617886178861,0.1261106334193178,0.3074772886093641,0.1643689553074571,0.4177829244916513,0.6708849581263499,0.0961786091982829,0.7196030386900902,8.0,8.0,,149.0,3002.0,60.99999999999999,747.0,20.0,0.3288197927114677
3year.arff,6,LR_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6673083608577032,0.5973154362416108,0.7455029980013325,0.104337631887456,0.1776447105788423,0.124964897500702,0.3071083505866114,0.1637619938799581,0.41778747565278,0.6714092171214716,0.1151716360614084,0.6995448224673484,,,,149.0,3002.0,59.99999999999999,764.0,20.0,0.3283182881979271
3year.arff,6,MSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5612707748853182,0.3691275167785235,0.8534310459693538,0.1111111111111111,0.170807453416149,0.1291686237670267,0.2520623281393217,0.1298153807253228,0.3445273232608907,0.6112792813739387,0.1151225252661593,0.7188451546843493,28.0,28.0,,149.0,3002.0,94.0,439.99999999999983,20.0,0.3878301571380809
3year.arff,6,NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5734428515051332,0.3892617449664429,0.8447701532311792,0.1106870229007633,0.1723625557206538,0.1291759465478842,0.2589285714285714,0.1334067651170958,0.3526842345942068,0.6170159490988111,0.1019026414389526,0.6982570903513988,8.0,8.0,,149.0,3002.0,91.00000000000001,466.0,20.0,0.38214643931795383
3year.arff,6,PBMSBAINGO-HGBKELM(F2-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7311183380937734,0.5906040268456376,0.9050632911392406,0.2359249329758713,0.3371647509578544,0.2681291895185862,0.4540763673890609,0.3256628550965723,0.5583602933628843,0.747833658992439,0.422903649856293,0.8399165656899874,9.0,9.0,,149.0,3002.0,60.99999999999999,284.99999999999983,20.0,0.25158809762621187
3year.arff,6,PBMSBAINGO-HGBKELM(MCC-guarded),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7311183380937734,0.5906040268456376,0.9050632911392406,0.2359249329758713,0.3371647509578544,0.2681291895185862,0.4540763673890609,0.3256628550965723,0.5583602933628843,0.747833658992439,0.422903649856293,0.8399165656899874,,9.0,,149.0,3002.0,60.99999999999999,284.99999999999983,20.0,0.25158809762621187
3year.arff,6,PBMSBAINGO-HGBKELM(Sensitivity-mode),Proposed hybrid optimized KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7354233397838346,0.6040268456375839,0.8954030646235843,0.2227722772277227,0.325497287522604,0.254957507082153,0.45,0.3170684386868809,0.5555748920115533,0.7497149551305842,0.4202077758026001,0.851434614060425,22.0,22.0,,149.0,3002.0,59.0,313.9999999999999,20.0,0.24974924774322968
3year.arff,6,PBMSBAINGO-HGBKELM(Triad-mode),Proposed hybrid optimized KELM,formal_pbmsbaingo_hgbkelm_triad_alpha005_10seed_complete.csv,0.7334569067246292,0.5771812080536913,0.9320453031312458,0.296551724137931,0.3917995444191344,0.3284950343773873,0.4853273137697517,0.3738966344605539,0.5859136110876,0.7546132555924685,0.518318111737851,0.8328496885745075,14.0,14.0,0.05,149.0,3002.0,62.99999999999999,204.00000000000017,20.0,0.24473420260782347
3year.arff,6,PBMSBAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6232272454516746,0.5100671140939598,0.7614923384410394,0.0959595959595959,0.1615302869287991,0.1145613506180283,0.2737752161383285,0.1328730308373249,0.3723144577718846,0.6357797262674996,0.0973325456427733,0.6967413223399166,27.0,27.0,,149.0,3002.0,73.0,715.9999999999999,20.0,0.36375794048813104
3year.arff,6,RF_balanced,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6847692097315242,0.5234899328859061,0.8957361758827448,0.1994884910485933,0.2888888888888888,0.2276707530647986,0.3951367781155015,0.269900618917178,0.5020698124493475,0.7096130543843254,0.2704222180641361,0.8086745301789859,,,,149.0,3002.0,71.0,313.0000000000001,20.0,0.2897024406552992
3year.arff,6,TIS_NGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5824923104543043,0.4228187919463087,0.8024650233177881,0.0960365853658536,0.1565217391304348,0.1135953840605842,0.2515974440894569,0.1177717900152885,0.3418801530395449,0.6126419076320484,0.0940485890679726,0.7043112198131894,5.0,5.0,,149.0,3002.0,86.00000000000001,593.0,20.0,0.38665997993981943
3year.arff,7,BAINGO-KELM,Optimizer-KELM,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.5843641997198594,0.4093959731543624,0.8341105929380414,0.10912343470483,0.1723163841807909,0.1278825995807128,0.264069264069264,0.1352962476702498,0.3588263425143307,0.6217532830462019,0.1015407143157978,0.7097393683852824,21.0,21.0,,149.0,3002.0,88.0,497.9999999999999,20.0,0.37746573052490806
3year.arff,7,BalancedRF,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.6983420296310134,0.5973154362416108,0.8164556962025317,0.1390625,0.2256020278833967,0.1642672572905131,0.3600323624595469,0.2182957712509242,0.4739442166577182,0.7068855662220712,0.1821640463029827,0.7870077666343243,,,,149.0,3002.0,59.99999999999999,550.9999999999999,20.0,0.2927114677365429
3year.arff,7,EasyEnsemble,External ML baseline,formal_multiseed_10seed_full_with_tisngo_mcc_variants.csv,0.7367339080201881,0.7181208053691275,0.7558294470353097,0.1273809523809523,0.2163801820020222,0.152465089769165,0.3725626740947075,0.2275053538378897,0.4979712993375372,0.7369751262022186,0.1993574265889131,0.8047856239017389,,,,149.0,3002.0,42.00000000000001,733.0000000000001,20.0,0.2629555332664661
